"StopUID","StopID","StopName.Zh_tw","StopName.En","StopPosition.PositionLat","StopPosition.PositionLon"
"THB-VO15-1237728","237728","大全","Daquan","23.65048","121.41666"
"THB-VO15-1274222","274222","自強外獄","Zihciang Minimum Security Prison","23.62248","121.40124"
"THB-VO15-1222425","222425","大富","Dafu","23.60538","121.39244"
"THB-VO15-1222426","222426","富源國中","Fuyuan Junior High School","23.58916","121.38377"
"THB-VO15-1237731","237731","富源派出所","Fuyuan Police Substation","23.57738","121.37635"
"THB-VO15-1222428","222428","馬遠","Mayuan","23.57367","121.37422"
"THB-VO15-1182963","182963","富民","Fumin","23.5706","121.37392"
"THB-VO15-1237733","237733","馬遠分校","Mayuan Branch Campus","23.54389","121.37725"
"THB-VO15-1237734","237734","瑞北國小","Ruibei Elementary School","23.52606","121.3783"
"THB-VO15-1183162","183162","瑞穗","Ruisui","23.49904","121.37736"
"THB-VO15-1286983","286983","花蓮旅行社","Hualien Travel Service","23.97567","121.61018"
"THB-VO15-1222369","222369","東大門夜市","Dongdaemun Night Market","23.97453","121.61111"
"THB-VO15-1208805","208805","統帥飯店","Marshal Hotel","23.97746","121.61178"
"THB-VO15-1182389","182389","花蓮醫院","Hualien Hospital","23.97987","121.61147"
"THB-VO15-1208807","208807","亞士都飯店","Astar Hotel","23.9845","121.62297"
"THB-VO15-1237394","237394","門諾醫院","Mennonite Christian Hospital","23.98819","121.62621"
"THB-VO15-1247673","247673","石雕博物館","Hualien Stone Sculpturing Museum","23.9901","121.62807"
"THB-VO15-1208808","208808","中信飯店","Chinatrust Hotel","23.99217","121.62659"
"THB-VO15-1247674","247674","中興中美路口","Zhongxing Zhongmei Intersection","23.99372","121.62791"
"THB-VO15-1247312","247312","美崙飯店","Parkview Hotel","23.99982","121.6279"
"THB-VO15-1247675","247675","大陳一村","Dachen 1st. Village","24.00545","121.61869"
"THB-VO15-1182444","182444","海星中學","Stella Maris Ursuline High School","24.00743","121.61407"
"THB-VO15-1286982","286982","嘉里村","Jiali Village","24.01996","121.60922"
"THB-VO15-1247311","247311","花蓮機場","Hualien Airport","24.02609","121.61384"
"THB-VO15-1293408","293408","敦厚路","dun hou road","23.665061","121.425769"
"THB-VO15-1274209","274209","富田","Futian","23.65895","121.45011"
"THB-VO15-1238316","238316","東富","Dongfu","23.658116","121.453934"
"THB-VO15-1145966","145966","忠孝橋","Zhongxiao Bridge","23.6447","121.49465"
"THB-VO15-1274212","274212","翠谷","Cuigu","23.63995","121.48835"
"THB-VO15-1274214","274214","泰來農場","Tailai Ranch","23.63528","121.49092"
"THB-VO15-1145967","145967","信義橋","Xinyi Bridge","23.63093","121.49241"
"THB-VO15-1145968","145968","和平橋","Heping Bridge","23.61289","121.50771"
"THB-VO15-1274216","274216","豐濱加油站","Fengbin Gas Station","23.602549","121.51906"
"THB-VO15-1238321","238321","豐濱鄉公所","Fengbin Township Office","23.6016","121.52142"
"THB-VO15-1237516","237516","文化園區","Cultural Park","23.97578","121.60467"
"THB-VO15-1247718","247718","松園別館","Pine Garden","23.98281","121.6186"
"THB-VO15-1247719","247719","上美崙","Shangmeilun","23.98505","121.62057"
"THB-VO15-1182884","182884","花蓮縣政府","Hualien County Hall","23.99087","121.62178"
"THB-VO15-1182332","182332","花蓮工校","Hualien Industrial High School","23.99834","121.6212"
"THB-VO15-1276036","276036","花蓮師院","National Hualien Teachers College","24.00817","121.6159"
"THB-VO15-1274203","274203","國軍總醫院","Hualien Armed Forces General Hospital","24.02448","121.60764"
"THB-VO15-1237524","237524","芥菜總會","Mustard Mission","24.02797","121.60627"
"THB-VO15-1237465","237465","新城國中","Xincheng Junior High School","24.03066","121.60519"
"THB-VO15-1182201","182201","新秀農會","Xinxiu Farmer Assc.","24.0387071453057","121.603811745479"
"THB-VO15-1237526","237526","南海園","Nanhaiyuan","24.04704","121.60455"
"THB-VO15-1182893","182893","康樂村","Kangle Village","24.0512","121.60519"
"THB-VO15-1182894","182894","紫園","Ziyuan","24.05668","121.60608"
"THB-VO15-1237527","237527","光隆博物館","Guanglong Museum","24.05925","121.6065"
"THB-VO15-1237528","237528","山廣","Shanguang","24.06416","121.60725"
"THB-VO15-1237529","237529","東帥藝品店","Tungshuai Article Store","24.07098","121.60836"
"THB-VO15-1182896","182896","加灣","Jiawan","24.08164","121.61002"
"THB-VO15-1237530","237530","景美","Jingmei","24.08945","121.61263"
"THB-VO15-1237531","237531","南三棧","Nansanzhan","24.09495","121.61384"
"THB-VO15-1237532","237532","三棧橋","Sanzhan Bridge","24.10019","121.60898"
"THB-VO15-1237533","237533","三棧派出所","Sanzhan Police Substation","24.10142","121.6088"
"THB-VO15-1237534","237534","北三棧","Beisanzhan","24.1067","121.62061"
"THB-VO15-1237535","237535","南部","Nanbu","24.11035","121.62753"
"THB-VO15-1182898","182898","外秀林","Waixiulin","24.11333","121.63309"
"THB-VO15-1182899","182899","順安","Shun-an","24.11643","121.63795"
"THB-VO15-1247721","247721","草林","Caolin","24.1176022348096","121.639920135095"
"THB-VO15-1237537","237537","鎮安宮","Zhen-an Temple","24.1249","121.65151"
"THB-VO15-1237538","237538","新城公園","Xincheng Park","24.1285291025031","121.649580751979"
"THB-VO15-1237539","237539","興田","Xingtian","24.13076","121.64549"
"THB-VO15-1237540","237540","亞洲水泥廠","Asia Cement Factory","24.13388","121.64001"
"THB-VO15-1237541","237541","可樂","Kele","24.1441043610111","121.632153085183"
"THB-VO15-1247722","247722","富世國小","Fushi Elementary School","24.14782","121.62864"
"THB-VO15-1182904","182904","太魯閣","Tailuge","24.15355","121.6236"
"THB-VO15-1279347","279347","太魯閣國家公園管理處","Taroko National Park","24.158474","121.621668"
"THB-VO15-1281905","281905","砂卡噹","Shakadang","24.161955","121.613036"
"THB-VO15-1274223","274223","長春隧道西口","Changchun (Eternal Spring) Shine","24.16424","121.60611"
"THB-VO15-1247725","247725","燕子口","Swallow Grotto (Yanzihkou)","24.172958","121.566864"
"THB-VO15-1247726","247726","九曲洞","Tunnel of Nine Turns（Chiucyudong）","24.171804","121.529882"
"THB-VO15-1247727","247727","合流露營區","Heliu Camping Area","24.17822","121.51265"
"THB-VO15-1182908","182908","綠水","Lushui","24.178975","121.508013"
"THB-VO15-1182909","182909","天祥","Tianxiang","24.18194","121.4945"
"THB-VO15-1182910","182910","文山","Wenshan","24.19887","121.49207"
"THB-VO15-1182911","182911","谷園","Guyuan","24.20976","121.48737"
"THB-VO15-1182912","182912","西寶","Xibao","24.20221","121.48455"
"THB-VO15-1182913","182913","薛家場","Xuejiachang","24.19848","121.46873"
"THB-VO15-1182914","182914","洛韶","Luoshao","24.206394","121.45138"
"THB-VO15-1182364","182364","長春橋","Changchun Bridge","24.16196","121.60434"
"THB-VO15-1238159","238159","南海四街","Nanhai 4th. St.","23.9527600014008","121.591419954411"
"THB-VO15-1238160","238160","南海八街","Nanhai 8th. St.","23.946","121.58838"
"THB-VO15-1151635","151635","中華紙漿廠","Chunghwa Pulp Corporation","23.93153","121.5843"
"THB-VO15-1247682","247682","北福德","Beifude","23.88996","121.60298"
"THB-VO15-1247684","247684","南福德","Nanfude","23.88043","121.6007"
"THB-VO15-1238165","238165","鹽寮國小","Yanliao Elementary School","23.86934","121.5982"
"THB-VO15-1247683","247683","海巡班哨","Coast Guard Sentry Station","23.85768","121.59606"
"THB-VO15-1151640","151640","橄樹腳","Ganshujiao","23.831223","121.586039"
"THB-VO15-1247685","247685","12號橋","No. 12 Bridge","23.822","121.58244"
"THB-VO15-1238168","238168","水璉分校","Shuilian Branch Campus","23.7875528057113","121.563448880576"
"THB-VO15-1238169","238169","水璉一街","Shuilian 1st St.","23.78487","121.56213"
"THB-VO15-1247686","247686","蕃薯寮坑","Fanshuliaokeng","23.75171","121.55766"
"THB-VO15-1247687","247687","芭崎","Baqi","23.741","121.55882"
"THB-VO15-1247688","247688","20號橋","No. 20 Bridge","23.71514000199","121.547129954187"
"THB-VO15-1238175","238175","磯崎","Jiqi","23.7080810099237","121.546779061997"
"THB-VO15-1251464","251464","磯崎道班房","Jiqidaobanfang","23.70544","121.5468"
"THB-VO15-1151647","151647","磯崎海水浴場","Jiqi Beach","23.69942","121.54987"
"THB-VO15-1247689","247689","葛瑪蘭民宿","Gemalan Villa","23.68917","121.54805"
"THB-VO15-1238178","238178","新社國小","Xinshe Elementary School","23.6514339200051","121.536137631851"
"THB-VO15-1247690","247690","27號橋","No. 27 Bridge","23.62685","121.52942"
"THB-VO15-1247697","247697","富光","Fuguang","23.62066","121.52894"
"THB-VO15-1247698","247698","深橋","Shenqiao","23.61368","121.52885"
"THB-VO15-1151652","151652","監工站","Jiangong Station","23.6008100022503","121.522659954135"
"THB-VO15-1238186","238186","石門洞","Shimendong","23.5229014243802","121.502536895463"
"THB-VO15-1247691","247691","石富","Shifu","23.49998","121.50436"
"THB-VO15-1247692","247692","石梯坪遊憩區","Shitiping Recreation Area","23.4906529649945","121.50797608824"
"THB-VO15-1247699","247699","月洞","Yuedong","23.48036","121.50808"
"THB-VO15-1290690","290690","獅子山","Shizishan","23.47066","121.50072"
"THB-VO15-1290661","290661","三間屋(招呼站)","Sanjianwu (Stop)","23.357901","121.469602"
"THB-VO15-1290669","290669","北真柄(真柄)","Beizhenbing(Zhenbing)","23.3451","121.46611"
"THB-VO15-1238202","238202","膽曼","Danman","23.22431","121.41364"
"THB-VO15-1290656","290656","三仙國小(招呼站)","Sanxian Elementary School (Stop)","23.12058","121.39305"
"THB-VO15-1151679","151679","八嗡嗡","Bawengweng","23.0501502627657","121.3429793887"
"THB-VO15-1151681","151681","泰源隧道","Taiyuan Tunnel","22.9879","121.31226"
"THB-VO15-1151685","151685","都蘭","Doulan","22.872299","121.226489"
"THB-VO15-1290681","290681","海水浴場","Beach","22.83269","121.18488"
"THB-VO15-1247701","247701","台東站","Taitung Station","22.75266","121.14738"
"THB-VO15-1237876","237876","上月眉","Shangyuemei","23.8598500015249","121.547509954784"
"THB-VO15-1151876","151876","米棧大橋","Mizhan Bridge","23.83697","121.53706"
"THB-VO15-1151877","151877","怡園渡假村","Yiyuan Resort","23.84302","121.52299"
"THB-VO15-1299441","299441","豐坪開發區","Feng Ping Zone","23.852136","121.522077"
"THB-VO15-1299442","299442","豐坪活動中心","Fung Ping Activity Center","23.835149","121.50981"
"THB-VO15-1299443","299443","豐坪南站","Feng Ping South Station","23.831673","121.507588"
"THB-VO15-1237877","237877","豐裡國小","Fengli Elementary School","23.84152000142","121.5075499554"
"THB-VO15-1151879","151879","壽豐國中","Shoufeng Junior High School","23.84579","121.50066"
"THB-VO15-1151880","151880","豐田火車站","TRA Fengtian Station","23.84778","121.4958"
"THB-VO15-1290655","290655","太管處暨遊客中心","Taroko National Park Headquarters & Visitor Center","24.15869","121.62169"
"THB-VO15-1146105","146105","玉里站","Yuli Station","23.33243","121.31285"
"THB-VO15-1146106","146106","客城","Kecheng","23.31001","121.30634"
"THB-VO15-1146107","146107","卓麓","Zhuolu","23.29548","121.26981"
"THB-VO15-1274232","274232","長良國小","Changliang Elementary School","23.28491","121.28696"
"THB-VO15-1146108","146108","長良","Changliang","23.27624","121.28757"
"THB-VO15-1146109","146109","古風","Gufeng","23.2510800022922","121.273839956994"
"THB-VO15-1251514","251514","卓楓","Zhuofeng","23.24552","121.27248"
"THB-VO15-1146110","146110","崙天","Luntian","23.2187600023521","121.26517995701"
"THB-VO15-1146111","146111","明里","Mingli","23.2006300023536","121.252519957154"
"THB-VO15-1251515","251515","富里衛生所","Fuli Township Office","23.17842","121.24941"
"THB-VO15-1276041","276041","富里農會","Fuli Farmer Assc.","23.174999","121.247847"
"THB-VO15-1237772","237772","中華加油站","Zhonghua Gas Station","23.9749400013529","121.597619954397"
"THB-VO15-1237773","237773","德安","De-an","23.9746400013369","121.593509954467"
"THB-VO15-1237774","237774","田埔","Tianpu","23.9743620165619","121.590200760276"
"THB-VO15-1237775","237775","荳蘭橋","Doulan Bridge","23.97426","121.58897"
"THB-VO15-1237776","237776","宜昌郵局","Yichang Post Office","23.97379","121.585"
"THB-VO15-1237777","237777","吉祥七街","Jixiang 7th St.","23.97359","121.5809"
"THB-VO15-1274226","274226","慶豐二街","Qingfeng 2nd St.","23.97628","121.57378"
"THB-VO15-1274228","274228","慶豐六街","Qingfeng 6th St.","23.97801","121.57064"
"THB-VO15-1274230","274230","慶豐九街","Qingfeng 9th St.","23.9794800012156","121.567989954929"
"THB-VO15-1237782","237782","慶豐郵局","Qingfeng Post Office","23.97863","121.56654"
"THB-VO15-1237783","237783","吉安鄉公所","Ji-an Country Administrator Office","23.97381","121.56337"
"THB-VO15-1237784","237784","中華工商","Chung Hwa Vocational High School","23.97121","121.56171"
"THB-VO15-1237785","237785","南華二街","Nanhua 2nd Street","23.95484","121.55114"
"THB-VO15-1290662","290662","大陸麵店","Dalumiandian","23.95051","121.5485"
"THB-VO15-1237786","237786","南華國小","Nanhua Elementary School","23.94767","121.54794"
"THB-VO15-1237788","237788","君達","Junda","23.94507","121.5476"
"THB-VO15-1151985","151985","干城","Gancheng","23.94299","121.54443"
"THB-VO15-1237790","237790","南華監獄","Hualien Prison","23.94807","121.52618"
"THB-VO15-1151987","151987","榕樹","Rongshu","23.956796","121.507894"
"THB-VO15-1151988","151988","銅門","Tongmen","23.96502","121.49442"
"THB-VO15-1290719","290719","南華四街","Nan-Hua 4.Street","23.95343","121.55033"
"THB-VO15-1237483","237483","富世村界","Fushi Village Border","24.15523","121.62897"
"THB-VO15-1182280","182280","崇德社區","Chongde Community","24.15305","121.64895"
"THB-VO15-1237484","237484","崇德教會","Chongde Church","24.15816","121.65074"
"THB-VO15-1182281","182281","崇德國小","Chongde Elementary School","24.16194","121.65213"
"THB-VO15-1182282","182282","崇德","Chongde","24.16765","121.65355"
"THB-VO15-1182341","182341","慈濟精舍","Tzu Chi Jingshe","24.05299","121.60183"
"THB-VO15-1237606","237606","新城火車站","TRA Xincheng Station","24.127645","121.641214"
"THB-VO15-1182356","182356","布洛灣","Buluowan","24.170672","121.573687"
"THB-VO15-1295971","295971","花蓮火車站(客運站)","Hualien Train Station(Bus Station)","23.993065","121.60196"
"THB-VO15-1295972","295972","花蓮旅遊服務中心站","Hualien Tourism Center","23.99203","121.60175"
"THB-VO15-1293370","293370","七星潭","Qixingtan","24.030889","121.626256"
"THB-VO15-1296670","296670","太魯閣遊客中心","Taroko Visitor Center","24.158472","121.621678"
"THB-VO15-1296671","296671","長春祠步道","Changchun Temple Trail","24.16424","121.60611"
"THB-VO15-1293251","293251","瑞穗農會","Ruisui Farmer Assc.","23.496534","121.380542"
"THB-VO15-1238331","238331","瑞美國小","Ruimei Elementary School","23.493535","121.391781"
"THB-VO15-1146362","146362","瑞良","Ruiliang","23.4931666759966","121.392748662887"
"THB-VO15-1238332","238332","泛舟遊客中心","Whitewater Rafting Tourist Center","23.4896","121.40144"
"THB-VO15-1146363","146363","德武","Dewu","23.47949","121.40466"
"THB-VO15-1146364","146364","苓雅","Lingya","23.46351","121.40173"
"THB-VO15-1146365","146365","春日","Chunri","23.4551","121.39597"
"THB-VO15-1146366","146366","春日國小","Chunri Elementary School","23.45187","121.39318"
"THB-VO15-1274238","274238","泰林","Tailin","23.44875","121.38968"
"THB-VO15-1274239","274239","埤尾","Piwei","23.43904","121.38106"
"THB-VO15-1146367","146367","麻汝","Maru","23.4361870576192","121.379465853536"
"THB-VO15-1274240","274240","溪浦","Xipu","23.43226","121.37698"
"THB-VO15-1146368","146368","松浦","Songpu","23.42816","121.37326"
"THB-VO15-1146369","146369","玉東國中","Yudong Junior High School","23.41753","121.37042"
"THB-VO15-1238337","238337","舊田","Jioutian","23.4126500021923","121.367609956039"
"THB-VO15-1146370","146370","觀音國小","Guanyin Elementary School","23.39602","121.35814"
"THB-VO15-1146371","146371","高寮","Gaoliao","23.38312","121.35255"
"THB-VO15-1146372","146372","鐵份","Tiefen","23.3458315014685","121.344054457563"
"THB-VO15-1146373","146373","下石光","Xiashiguang","23.33474","121.33939"
"THB-VO15-1251523","251523","上石光","Shangshiguang","23.332904","121.33925"
"THB-VO15-1238344","238344","新民","Xinmin","23.32068","121.33785"
"THB-VO15-1146375","146375","福安新村","Fu-an Village","23.32416","121.3224"
"THB-VO15-1290043","290043","戶政事務所","Household Registration Office","23.325153","121.319184"
"THB-VO15-1251528","251528","余外科","Yu Surgery","23.3277600022415","121.31718995656"
"THB-VO15-1237427","237427","民享","Minxiang","24.11413","121.6218"
"THB-VO15-1182427","182427","秀林鄉公所","Xiulin Township Office","24.11788","121.62536"
"THB-VO15-1237428","237428","秀林","Xiulin","24.1217","121.62832"
"THB-VO15-1237429","237429","秀林教會","Xiulin Church","24.12547","121.63235"
"THB-VO15-1237430","237430","民治社區","Minzhi Community","24.12898","121.63595"
"THB-VO15-1290692","290692","瑞穗加油站","Ruisui Gas station","23.49075","121.37602"
"THB-VO15-1238417","238417","馬立雲","Maliyuan","23.47412","121.35666"
"THB-VO15-1238418","238418","掃叭頂","Saobading","23.46936","121.35975"
"THB-VO15-1251533","251533","鶴山茶園","Heshanchayuan","23.46414","121.35564"
"THB-VO15-1238419","238419","舞鶴","Wuhe","23.46075","121.35398"
"THB-VO15-1274206","274206","藥師壇城","Yaoshitanchan","23.45078","121.35393"
"THB-VO15-1182968","182968","三民國中","Sanmin Junior High School","23.43204","121.34999"
"THB-VO15-1238424","238424","三民車站","Sanmin Station","23.42436","121.34631"
"THB-VO15-1238425","238425","三民村","Sanmin Village","23.42018","121.34462"
"THB-VO15-1182970","182970","三軒","Sanxuan","23.40178","121.33225"
"THB-VO15-1182971","182971","大禹","Dayu","23.3805000021338","121.329609956564"
"THB-VO15-1238427","238427","酸柑","Shungan","23.36164","121.32473"
"THB-VO15-1238428","238428","煙寮","Yanliao","23.3546000021811","121.322109956586"
"THB-VO15-1182972","182972","玉里高中","Yuli High School","23.34719","121.3186"
"THB-VO15-1182973","182973","玉溪農會","Yuxi Farmer Assc.","23.3379633883931","121.315220564754"
"THB-VO15-1182974","182974","玉里街","Yuli St.","23.33457","121.31452"
"THB-VO15-1238432","238432","吳江","Wujiang","23.27973","121.32221"
"THB-VO15-1238433","238433","拱子溝","Gongzigou","23.2735400023875","121.313359956401"
"THB-VO15-1238434","238434","東里","Dongli","23.2684700023667","121.304619956532"
"THB-VO15-1238454","238454","東里國中","Dongli Junior High School","23.26489","121.3009"
"THB-VO15-1238436","238436","萬寧","Wanning","23.25577","121.29735"
"THB-VO15-1251534","251534","萬寧園區","Wanningyuanqu","23.25229","121.29729"
"THB-VO15-1238437","238437","牛突山","Niutushan","23.24898","121.29814"
"THB-VO15-1238438","238438","東寧","Dongning","23.24366","121.29565"
"THB-VO15-1274208","274208","馬加錄","Majialu","23.2349","121.28976"
"THB-VO15-1274210","274210","東竹","Dongzhu","23.2217900024122","121.28203995673"
"THB-VO15-1238442","238442","羅山","Luoshan","23.20268","121.27055"
"THB-VO15-1290671","290671","台東農場","taitung farm","23.11889","121.21117"
"THB-VO15-1146531","146531","永德","Yongde","22.95591","121.1288"
"THB-VO15-1290686","290686","鹿鳴橋","Luming Bridge","22.88923","121.09364"
"THB-VO15-1237836","237836","文蘭","Wenlan","23.94898","121.5063"
"THB-VO15-1237837","237837","玉山神學院","Yushan Theological College and Seminary","23.9339053260121","121.506040308895"
"THB-VO15-1222336","222336","池南","Chinan","23.9211","121.505796"
"THB-VO15-1237840","237840","卡拉島","Kaladao","23.9155","121.50568"
"THB-VO15-1237841","237841","彌陀聖寺","Mituo Temple","23.89823","121.51"
"THB-VO15-1222325","222325","重光","Chongguang","23.89334","121.50903"
"THB-VO15-1237842","237842","白鮑溪橋","Baibaoxi Bridge","23.8898","121.51078"
"THB-VO15-1237845","237845","壽文路","Shouwen Rd.","23.87732","121.51344"
"THB-VO15-1211686","211686","慈恩","Ci-en","24.19049","121.38863"
"THB-VO15-1211688","211688","日新崗","Rixingang","24.1982390853092","121.304313285802"
"THB-VO15-1211689","211689","松泉崗","Songquangang","24.21788","121.30527"
"THB-VO15-1211690","211690","碧綠溪","Biluxi","24.22346","121.28963"
"THB-VO15-1237651","237651","瑞穗國小","Ruisui Elementary School","23.49709","121.37433"
"THB-VO15-1237653","237653","紅葉國小","Hongye Elementary School","23.49508","121.34613"
"THB-VO15-1259445","259445","紅葉派出所","Hongye Police Substation","23.4952300018441","121.344219956788"
"THB-VO15-1146304","146304","紅葉","Hongye","23.49387","121.33823"
"THB-VO15-1292477","292477","東海十五街口","Dung-hai 15 St.","23.962156","121.591165"
"THB-VO15-1292479","292479","海岸站","Hai-an Station","23.957134","121.593445"
"THB-VO15-1292481","292481","橄樹腳教會","Ganshujiao  Church","23.836597","121.587614"
"THB-VO15-1292493","292493","蕃薯寮休息區","Fanshuliao Scenic Area","23.747129","121.555277"
"THB-VO15-1292497","292497","高山頂","Gaoshan Top","23.68446","121.5468"
"THB-VO15-1292631","292631","新峯","Shin-feng","23.670242","121.544267"
"THB-VO15-1292633","292633","小湖","Shiau-hu","23.656531","121.539889"
"THB-VO15-1292558","292558","百齡","Bai-ling","23.64618","121.534101"
"THB-VO15-1292561","292561","北東興","Dongxing.N","23.63471","121.53138"
"THB-VO15-1292562","292562","南東興","Dongxing.S","23.632976","121.530644"
"THB-VO15-1292568","292568","北立德","Lide.N","23.580247","121.524222"
"THB-VO15-1292571","292571","南立德","Lide.S","23.56561","121.51753"
"THB-VO15-1292576","292576","石梯橋休息區","Shiti bridge Rest area","23.49998","121.50436"
"THB-VO15-1292578","292578","石梯漁港北口","Shiti Fishing port North Exit","23.494832","121.50413"
"THB-VO15-1292581","292581","石梯漁港南口","Shiti Fishing port South Exit","23.49187","121.50558"
"THB-VO15-1292583","292583","北石梯坪","Shitiping.N","23.48729","121.50872"
"THB-VO15-1292584","292584","南石梯坪","Shitiping.S","23.484141","121.508709"
"THB-VO15-1292623","292623","南八桑安","Baisangan.S","23.25311","121.41782"
"THB-VO15-1292628","292628","堺橋","Jie Bridge","23.21686","121.40986"
"THB-VO15-1257126","257126","臺視公司","Taiwan Television Enterprise","25.0481","121.55117"
"THB-VO15-1297280","297280","饒河街觀光夜市(八德)","Raohe Street Night Market(Bade)","25.049819","121.571535"
"THB-VO15-1258865","258865","松山磚廠","Songshan Brickfield","25.052518","121.58517"
"THB-VO15-1252257","252257","中華賓士","Mercedes Benz","25.0532167845978","121.589709464114"
"THB-VO15-1255617","255617","臺肥新村","Taifei Village","25.053715727383","121.603167219571"
"THB-VO15-1257531","257531","捷運南港展覽館站（南港路）","MRT Nangang Exhibition Center Station(Nangang Road","25.054829","121.61818"
"THB-VO15-1297285","297285","富信飯店","Fushin Hotel","25.056","121.63211"
"THB-VO15-1297284","297284","天良電視台","Tianliang TV Station","25.05615","121.63204"
"THB-VO15-1259033","259033","基隆路口","Keelung Road Intersection","25.04938","121.56835"
"THB-VO15-1294680","294680","四川橋","Sichuan Bridge","25.10505","121.644818"
"THB-VO15-1258998","258998","烘內","Hongnei","25.10447","121.64388"
"THB-VO15-1252751","252751","月牙泉","Yueyaquan","25.10304","121.64379"
"THB-VO15-1254789","254789","烘下","Hongxia","25.0985","121.64207"
"THB-VO15-1257599","257599","堪農山莊","Kannong Villa","25.09728","121.64218"
"THB-VO15-1254069","254069","拱北殿","Gongbeidian","25.090808","121.643336"
"THB-VO15-1254792","254792","烘內派出所","Hongnei Police Substation","25.08824","121.64661"
"THB-VO15-1251631","251631","土巷口","Tuxiangkou","25.08382","121.64827"
"THB-VO15-1253972","253972","明園山莊","Mingyuan Villa","25.082479","121.649013"
"THB-VO15-1256544","256544","川口","Chuankou","25.079325","121.649305"
"THB-VO15-1258763","258763","江北社區","Jiangbei Community","25.06997","121.6547"
"THB-VO15-1253680","253680","江北橋頭","Jiangbei Bridge","25.06768","121.65588"
"THB-VO15-1267084","267084","公西站","Gongxi Station","25.05299","121.37418"
"THB-VO15-1268246","268246","文化二路","Wenhua 2nd Road","25.05401","121.36999"
"THB-VO15-1267938","267938","林口國宅","LinKou Citizen Residence","25.070885","121.376819"
"THB-VO15-1267937","267937","林口高中","Linkou High School","25.073931","121.38108"
"THB-VO15-1294667","294667","松柏蘆","Songbolu","25.07623","121.38581"
"THB-VO15-1266655","266655","竹林仁愛路口","Zhulin Ren-ai Road Intersection","25.077232","121.386918"
"THB-VO15-1284761","284761","林口加油站","Linkou Gas Station","25.07753","121.39755"
"THB-VO15-1289716","289716","國立師大","National Taiwan Normal University","25.07109","121.40089"
"THB-VO15-1284757","284757","黎明里","Liming Village","25.07274","121.40634"
"THB-VO15-1289980","289980","橫窠雅路","Hengkeya Road","25.070248","121.411052"
"THB-VO15-1268638","268638","新寮路口","Xinliao Road Intersection","25.0679605779804","121.413909216052"
"THB-VO15-1284752","284752","黎明技術學院","Liming Institute of Technology","25.065093341006","121.419306238371"
"THB-VO15-1294215","294215","山腳溪橋","Shanjiaoxi Bridge","25.06366","121.42301"
"THB-VO15-1267058","267058","泰山國中","Taishan Junior High School","25.0639879153728","121.425850040659"
"THB-VO15-1267420","267420","泰山國小","Taishan Elementary School","25.0622525157768","121.431615267045"
"THB-VO15-1267335","267335","泰山分駐所","Taishan Police Bureau","25.0610899967611","121.433329961823"
"THB-VO15-1268348","268348","福泰里","Futai Village","25.05866","121.43491"
"THB-VO15-1267655","267655","泰林仁德路口","Tailin Rende Street Intersection","25.05723","121.43572"
"THB-VO15-1268182","268182","環河路口","Huanhe Road Intersection","25.05507","121.43703"
"THB-VO15-1294382","294382","同榮里","Tong rong li","25.05318","121.438107"
"THB-VO15-1268535","268535","新泰游泳池","Xintai Swimming Pool","25.04552","121.4426"
"THB-VO15-1268634","268634","新泰國中北站","Sintai Junior High School North Station","25.04366","121.44387"
"THB-VO15-1182023","182023","新泰國中南站","Sintai Junior High School South Station","25.0418","121.44511"
"THB-VO15-1182024","182024","材試所","Material Research Institute","25.039","121.44678"
"THB-VO15-1267037","267037","捷運菜寮站","MRT Cailiao Station","25.05935","121.49081"
"THB-VO15-1282144","282144","中山藝術公園","Zongshan Art Park","25.060575","121.492344"
"THB-VO15-1267151","267151","捷運臺北橋站","MRT Taipei Bridge Station","25.063056","121.5"
"THB-VO15-1267511","267511","後車站","Taipei Rail Main Stn(Chongqing Exit)","25.050498","121.513544"
"THB-VO15-1295302","295302","聯合醫院中興院區","TCUH Zhongxing Branch","25.050611","121.510528"
"THB-VO15-1267504","267504","南京西路","Nanjing West Road","25.05295","121.51018"
"THB-VO15-1268595","268595","蘭州國中","Lanzhou Junior High School","25.06862","121.51635"
"THB-VO15-1267711","267711","承德路口","Chengde Road  Intersection","25.06791","121.518267"
"THB-VO15-1270766","270766","民權大龍街口","Minquan Dalong Street Intersection","25.063036","121.516444"
"THB-VO15-1294378","294378","天台廣場","Tiantai Square","25.061983","121.497023"
"THB-VO15-1268283","268283","竹林山觀音寺","Zhulinshan Guanyin Temple","25.08368","121.39133"
"THB-VO15-1267669","267669","粉寮路","Fenliao Road","25.07647","121.39628"
"THB-VO15-1268318","268318","林口區公所","Linkou District Office","25.07673","121.38894"
"THB-VO15-1268934","268934","麗園國小","Liyuan Elementary School","25.06832","121.37566"
"THB-VO15-1286056","286056","忠孝路口","Zhongxiao Road Intersection","25.0712","121.3697"
"THB-VO15-1266891","266891","台北麗都","Taipei Lidu","25.07066","121.36723"
"THB-VO15-1268274","268274","安敦新世界","Andun Xinshijie","25.068","121.36495"
"THB-VO15-1268523","268523","華夏大飯店","Highness Hotel","25.06142","121.36445"
"THB-VO15-1300259","300259","A7 捷運體育大學","A7 MRT National Taiwan Sport University","25.041383","121.385451"
"THB-VO15-1267778","267778","高正鋼鐵","Gaozheng Steel Enterprise Company","25.05166","121.3799"
"THB-VO15-1267086","267086","公賣局","Tobacco & Liquor Corporation","25.05535","121.37598"
